保利四期大平层，满五年唯一朝南四阳台一线江景！,沿江南,保利东湾,4室2厅,190.19平米,南北,34层,板塔结合
三房两卫全明户型楼梯房中间楼层双地铁口,三墩,亲亲家园三期,3室2厅,125.38平米,南,6层,板楼
阳光郡次新房精装修40万西边套采光好,三墩,阳光郡,4室2厅,116.54平米,南北,24层,板楼
绿洲嘉园，地铁口，精装修，双金山学府，跃层大露台,萧山市区,之江绿洲嘉园,6室4厅,277平米,南,16层,板楼
山语院洋房，东边套，中间楼层，自住精装修，生活方便,东湖,新城山语院,4室2厅,118.9平米,南,中楼层(共7层),板塔结合
开发商精装修，高楼层，一线江景，视野棒,滨江区政府,融创杭州印,1室2厅,90.88平米,西,高楼层(共39层),塔楼
精装修楼层好银泰正前方出行方便,桐庐,凯全紫郡花苑,3室2厅,89.49平米,东南,中楼层(共21层),板楼
西湖边中河北路地铁口青蓝实惠大两房诚心卖满五年,长庆,林司后,2室2厅,73.22平米,南,7层,板楼
标题,区名,小区/位置,几室几厅,面积,朝向,楼层,年份
此房满五唯一.楼层中上不靠马路,石桥,北景园荷风苑,2室2厅,92.45平米,西南,中楼层(共11层),板楼
低总价比叠排！學校银行商场等配套成熟高铁新城区,桐庐,悦城·春江美庐,3室2厅,131.36平米,西东,3层,板楼
总价低，靠运河，绿城开发，绿城物业,桥西,绿城运河郡,1室1厅,63.24平米,东,低楼层(共21层),板塔结合
小区中间位置，中间楼层，两房朝南，随时看房,翠苑,翠苑三区,2室1厅,50.33平米,南,6层,板楼
梅堰小区满五唯一中间楼层精装修,临平新城,梅堰小区,2室1厅,69.84平米,南北,6层,板楼
杭州湾信息港旁乐创城精装loft两房，楼下地铁七号线,萧山新城区,英冠乐创城,2室1厅,44.19平米,东,21层,板楼
碧桂苑，生活配套齐全，大阳台，视野好，3房小户型,临安,碧桂苑,3室2厅,91.48平米,南,7层,板塔结合
简单装修，户型方正，满五年，视野好，位置好，,长河,白金海岸,3室2厅,134.86平米,南北,15层,板楼
不临街，三开间朝南，有车位，视野开阔，交通便利,临平新城,东海水景城,3室2厅,114.65平米,南,中楼层(共18层),塔楼
3月满五唯一，东边套自住精装，中间楼层,万达广场,万科北宸之光二期,3室2厅,87.57平米,东南,28层,板楼
房子在临安中心位置旁边配套成熟,临安,侨资公司宿舍,3室2厅,99.01平米,南,6层,板楼
楼层适中，采光很好，精装修满五，房东诚心出售，,浦沿,万科逸天广场,3室2厅,148.08平米,南,中楼层(共16层),板楼
马上满五，中间套视野开阔，诚心出售,转塘,中天之江诚品,3室2厅,89.19平米,南,17层,塔楼
仓基新村，精装修两房，卖鱼桥本部，运河边,信义坊,仓基新村,2室2厅,58.15平米,南,中楼层(共6层),板楼
华润万象城旁，满五唯一，得房率高！！,万达广场,大华海派风景,3室1厅,86.22平米,南,低楼层(共18层),板楼
婚房精装修业主急售，另有车位，小区环境好,大学城北,丰隆百翘香江,3室2厅,89.07平米,南北,低楼层(共18层),板塔结合
三房loft带露台，卧室通露台，滨康双地铁口，精装次新,西兴,玲珑府,3室1厅,45.74平米,北,21层,板塔结合
满五年，精装修，三房格局，全明户型，诚心出售.,翠苑,翠苑四区,3室1厅,70.63平米,南,6层,板楼
精装两房，三开间朝南，近地铁5号线，近阿里网易。,长河,南岸晶都花园,2室1厅,102.25平米,南,26层,板楼
下轮公寓4室2厅南,桐庐,下轮公寓,4室2厅,74.02平米,南,6层,板楼
满五年，地铁近，配套齐，拎包入住,潮鸣,华藏寺巷,2室1厅,40.75平米,南,低楼层(共7层),板楼
临平碧云阁五层空中别墅全智能家具家电带花园露台,临平新城,碧云阁,5室3厅,171.67平米,南,6层,板塔结合
标准5房3卫，开发商精装，双厅独立，小洋房,大学城北,听澜越府,5室2厅,165.64平米,南,高楼层(共7层),板楼
此房南望苕溪，次顶楼，了解该房信息，点击维护人头像,临安,中天万科启宸,3室2厅,99.56平米,南,高楼层(共27层),板塔结合
面向苕溪，一线湖景房，了解信息，点击维护人头像。,临安,中天万科启宸,3室2厅,100.41平米,南,高楼层(共24层),板塔结合
房东诚心出售，自住装修，大三房，中间楼层。,临安,筑境花园,3室2厅,125.15平米,南,中楼层(共9层),板楼
临安广场地铁口150米，带露台，有柴间，配套成熟,临安,锦福新村,3室2厅,125.97平米,南,低楼层(共7层),暂无数据
二号线振宁路地铁口的精装自住大面积公寓,钱江世纪城,天林广场,3室2厅,158.15平米,南,15层,板塔结合
临安主城区入则安静出则繁华配套成熟交通四通八达,临安,钱王街403号,2室2厅,66.57平米,南,7层,板塔结合
绿都百瑞广场，距离建设三路地铁口20米。,萧山新城区,绿都百瑞广场,4室2厅,192.68平米,南北,18层,塔楼
标题,区名,小区/位置,几室几厅,面积,朝向,楼层,年份
loft两室带阳台精装修拎包入住,滨江区政府,中赢康康谷,2室2厅,46.49平米,南,低楼层(共18层),板楼
8楼采光好，地铁口、2房2卫精装修，民用水电,三塘,世嘉君座,2室2厅,48.66平米,东,中楼层(共12层),板塔结合
自住精装修拎包入住环境优美交通方便单价低,临安,太阳城花园,3室2厅,147.96平米,南北,高楼层(共6层),塔楼
房子精装修，两室两卫。中间楼层。价格低,未来科技城,西溪八方城,2室1厅,60.68平米,北,中楼层(共12层),板楼
精装四年没怎么住过，楼层佳，户型好看房有钥匙,临平新城,东海水景城,3室2厅,87.74平米,南,中楼层(共12层),塔楼
地理位置好，户型好，采光好，通风好,拱宸桥,蚕花园永安坊,1室1厅,40.4平米,南,低楼层(共6层),板楼
业主诚心出售，看房方便。高楼层，视野好。,白马湖,江南铭庭,2室1厅,87.97平米,南,高楼层(共23层),板楼
地铁口满五年2楼两房朝南户型方正诚心出售,拱宸桥,舟山东路,2室1厅,60.2平米,东南,7层,塔楼
长寿桥两室一厅小户型中间楼层满五,众安桥,白泽弄,2室1厅,54.07平米,南,7层,板楼
精装修，房子南北朝向.房子满五，5号地铁口出行便利。,拱宸桥,凤亭院,2室1厅,51.5平米,南,低楼层(共6层),板楼
楼层好大阳台全朝南户型采光充裕毛坯随意装修,星桥,广厦天都城天澜,2室1厅,88.2平米,南,中楼层(共23层),板楼
房东诚心急卖万宝城D铁口出门公交站配套齐有钥匙,东湖,顺达花苑东区,2室2厅,81.7平米,南,中楼层(共18层),板塔结合
寰宇天下三阳台户型地铁口自住装修高楼层带车位,滨江区政府,寰宇天下,2室1厅,89.21平米,南北,34层,板楼
泰和苑小区两房朝南9个多平大阳台采光好诚心出售,潮鸣,泰和苑,2室1厅,48.68平米,南,高楼层(共6层),板楼
三开间朝南房东诚心出售彩虹城经典俩房户型,彩虹城,彩虹城,2室1厅,98.42平米,南,中楼层(共23层),板楼
采光好，视野佳，房东诚心卖，满五年，,三塘,长兴公寓,2室2厅,72.28平米,南北,高楼层(共7层),板楼
学苑春晓2室2厅南,翠苑,学苑春晓,2室2厅,99.58平米,南,7层,板楼
万科品质两房精装修楼层位置佳采光好可拎包入住,九堡,万科魅力之城,2室2厅,88.55平米,南,高楼层(共17层),塔楼
保安桥直街1室1厅南,鼓楼,保安桥直街,1室1厅,40.68平米,南,6层,板楼
天阳美林湾，4房东边套户型，高楼层，采光无遮挡！,申花,天阳美林湾,4室2厅,132.74平米,南,17层,板塔结合
七贤郡满五自住装修房东诚心急售，诚心出售。,良渚,良渚文化村七贤郡,3室2厅,86.38平米,南,10层,板楼
自住精装修原户型三房，朝小区景观,滨江区政府,龙湖春江郦城,3室2厅,88.34平米,南,低楼层(共33层),板楼
自住精装修楼层好，河景房，诚售出售，满五年,湖墅,浅水湾城市花园,4室1厅,146.78平米,南,16层,板楼
御景蓝湾一期满五年精装修住宅，三开间朝南，中间楼层,义桥,绿都御景蓝湾,4室2厅,100.04平米,南,26层,板塔结合
满五自住双金山楼层好，配套齐，房子方正诚心卖,萧山市区,星都花园(萧山),4室1厅,158.37平米,南西,17层,板塔结合
小高层东边套大四房满五年地铁口配套齐全,翠苑,枫华府第,4室2厅,149.45平米,南,12层,板塔结合
此房业主诚心出售，小区正朝南，高楼层光照时间久,火车东站,东方尚城国际南区,3室2厅,88.8平米,南,高楼层(共16层),板塔结合
绿城杨柳郡精装修带地暖标准四室不靠马路有车位,七堡,绿城杨柳郡,4室2厅,135.51平米,南,11层,板楼
满五唯一电梯房里户型方正采光充足,长庆,青春坊,3室1厅,125.09平米,南,中楼层(共20层),板楼
全明东边套，有入室花园，房东诚售，有车位，正对花园,和平,现代景苑,3室2厅,137.66平米,南,中楼层(共27层),板楼
标题,区名,小区/位置,几室几厅,面积,朝向,楼层,年份
此房满五年南北通透双阳台诚心出售,星桥,广厦天都城天风苑,3室2厅,108.96平米,南北,5层,板楼
1.5号线双地铁，龙湖天街，次新房，金城路风情大道旁,西兴,阳光城上府,3室2厅,88.14平米,南,34层,板楼
新上房源，精装修四房。业主诚心出售。高楼层视野好,长庆,凤起都市花园,4室2厅,168.85平米,南,中楼层(共25层),板塔结合
中间楼层，南北朝向，15平露台包进诚心出售,长庆,海狮沟,2室1厅,59.3平米,南,高楼层(共5层),板楼
金地品牌，满五唯一省税，85万自住精装，拓展近30方,萧山市区,金地天逸,3室2厅,98.32平米,南,中楼层(共33层),板楼
此房满五唯一，绿城精装，6号线银泰旁，诚售,滨江区政府,绿城明月江南,4室2厅,163.74平米,南,24层,板楼
红石东边套户型三房朝南精装修业主诚心出售,湖墅,红石中央花苑,3室2厅,131.68平米,南,21层,板塔结合
连城国际满五唯一自住精装修三房诚心出售看房方便,乔司,复地连城国际,3室2厅,88.87平米,南北,11层,板塔结合
主城区精装三居、一梯一户、客厅朝南带阳台、诚意出售,丁桥,阳光城翡丽湾,3室2厅,89.42平米,南,低楼层(共17层),板楼
东边套三房两卫只有契税精装修,长河,长兴苑小区,3室2厅,100.1平米,南,6层,板楼
精装修快满五采光好拎包入住,丁桥,新城红郡,3室1厅,88平米,南,低楼层(共22层),板楼
大浒东苑三居室改善房全明户型房东诚心卖,大关,大浒东苑,3室1厅,102.19平米,南,18层,板楼
中高楼层三开间朝南，满五唯一自住装修,乔司,朗诗未来街区东园,3室2厅,83.82平米,南,中楼层(共18层),板塔结合
房东急卖急卖急卖高楼层，2卫。,丁桥,远洋香奈,3室2厅,87.76平米,南,高楼层(共16层),板楼
隽园万科物业三房两卫全明户型近丁兰广场近地铁,丁桥,冠宇隽园,3室1厅,130.03平米,南,16层,板楼
西湖区独栋别墅满五花园地下室前无遮挡位置优越,三墩,金帝花园,3室2厅,148.88平米,南北,1层,板塔结合
满五年唯一，带两个车位，自住精装修，高楼层江景房,沿江南,世茂江滨花园峻景湾,5室2厅,259.49平米,南,33层,板塔结合
俯瞰钱塘江全景，楼层适中，纯东边套,沿江南,世茂江滨花园峻景湾,4室1厅,186.87平米,南,33层,板楼
此房满五，税少，自住精装修，无遮挡视野佳，中上楼层,东湖,金都夏宫,3室2厅,88.79平米,南,32层,板塔结合
满2年，得房率高，跃层自住装修，楼层好，采光好。,临平新城,伊世纪城市花园一区,3室2厅,132.53平米,南,高楼层(共6层),板楼
顶跃万科精装带露台从未入住过业主诚心出售,良渚,万科郡西澜山,4室2厅,169.95平米,南,6层,板楼
房满五年，精装修，跃层的小区房龄新，环境好，,文教,兰庭国际,5室3厅,277.36平米,南北,18层,板楼
电梯房，近地铁，环境好，人文素质高,翠苑,枫华府第,3室2厅,131.63平米,南,11层,板塔结合
满五唯一金地品质改善大平层3.15米层高业主诚心卖,萧山市区,金地天逸,4室2厅,226.41平米,东南,低楼层(共30层),板楼
跃层户型，自住精装修，视野好，沿河景观，诚心出售,桥西,天阳上河,4室2厅,139.91平米,南,高楼层(共16层),板楼
花城名苑1室2厅南,萧山开发区,花城名苑,1室2厅,53.19平米,南,低楼层(共6层),板楼
此房满五唯一，跃层户型，房东诚心出售,彩虹城,钱江水晶城,4室2厅,88.02平米,南北,中楼层(共25层),板楼
天逸南区的房子此价格可以附带一个车位已经满五年,萧山市区,金地天逸,5室2厅,182.21平米,东南南,低楼层(共27层),板楼
五房一家三代可以居住，改善好房,拱宸桥,运河东苑,5室3厅,233.78平米,南,17层,塔楼
小区东边套，中间楼层，采光视野好，诚心出售,萧山新城区,金帝金色钱塘,3室2厅,139.28平米,南,18层,板塔结合
标题,区名,小区/位置,几室几厅,面积,朝向,楼层,年份
双地铁急售好房，品质物业，诚心急售,良渚,上实海上海一期,3室2厅,88.75平米,南,27层,板楼
石马小区3室2厅东南,桐庐,石马小区,3室2厅,156.81平米,东南,高楼层(共6层),暂无数据
临天路106号，地段热闹，交通方便，楼梯房，总价低,临安,临天路106号,2室2厅,78.92平米,南,低楼层(共6层),板楼
业主急售，近地铁，精装3房大阳台采光充足，客厅宽敞,临安,钱王街767/769号,3室1厅,105.28平米,南,6层,板塔结合
全明户型采光好小区环境优美双阳台中间套,半山,宋都香悦郡,3室2厅,88.61平米,南,27层,板塔结合
轻轨800米，次新小区，人车分流，业主诚心出售,闲林,中港罗兰小镇,4室2厅,109.07平米,南,18层,板塔结合
5号线地铁口两房朝南夹边套中间楼层自住装修,申花,万家花城二期,3室2厅,88.08平米,南,18层,板塔结合
新上七贤郡2房中高楼层采光好诚心急售置换,良渚,良渚文化村七贤郡,2室2厅,75.51平米,南,10层,板楼
满五好房，业主诚心卖，看房提前联系,德胜,德胜新村,2室1厅,57.88平米,南北,7层,板楼
西湖区，云城旁，近地铁，满五年，精装修，有地暖,三墩,中海紫藤苑,2室1厅,87.73平米,南北,11层,板楼
凤鸣苑07年房龄新满五年楼层好精装修可拎包入住,潮鸣,凤鸣苑,2室1厅,58.17平米,南,高楼层(共6层),板楼
自住装修业主置换诚心出售满五唯一看房方便,东湖,莱茵知己,3室2厅,85.34平米,南北,11层,板楼
楼层好采光无遮挡诚心出售精装修,石桥,嘉里桦枫居南区,3室2厅,116.28平米,南,高楼层(共17层),板楼
两房朝南户型方正全明户型在建地铁咫尺之间,文三西路,金都花园,3室1厅,91.55平米,南北,7层,板楼
地铁出行方便，看房随时，楼层高，视野开阔,滨江区政府,铂金时代公寓,3室2厅,136.79平米,南北,29层,塔楼
万科品牌满五年高楼层彩光好业主诚心出售！,万达广场,万科北宸之光二期,3室2厅,87.35平米,南,28层,板楼
业主诚售，房东19年二手买进，恢复毛坯的，价格可谈,彩虹城,盛元慧谷,3室2厅,197.93平米,南,低楼层(共43层),板楼
户型正气诚心出售精装修。。,文三,邮电新村,3室1厅,62.34平米,南,5层,板楼
晴庐拓展面积22方五号线七号线双地铁业主诚售,萧山新城区,华瑞晴庐,3室2厅,90.05平米,南,高楼层(共30层),板塔结合
低密度洋房，中高层楼。采光好，安置安静，诚心出售,义桥,绿都御景蓝湾,3室2厅,88.54平米,南,11层,板楼
顶跃毛坯房，南北双露台，车位另计，全款更优惠,石桥,通和都市枫林,4室2厅,167.92平米,南,高楼层(共11层),板楼
名城博园精装修中间楼层万科物业人车分流,勾庄,万科名城博园,3室2厅,88.16平米,南,30层,板塔结合
闸弄口地铁口精装商品房，中间楼层边套户型，有车位,三里亭,天成嘉苑,3室2厅,129.56平米,南西北,中楼层(共11层),板楼
品质小区改善优选满五年业主诚心出售,申花,东方福邸,3室2厅,136.13平米,南,24层,塔楼
精装两居，朝南，带大露台，房东诚心出售，看房有钥匙,彩虹城,中兴和园,2室2厅,83.11平米,南,11层,板楼
融信蓝孔雀，西边套，不靠高架，位置好，楼层中上。,申花,融信蓝孔雀,3室2厅,106.81平米,南西北,29层,板塔结合
三房两卫，好楼层，已经满二，小区越秀开发商,青山湖科技城,星汇花园,3室2厅,116.37平米,南,32层,板楼
金都雅苑下叠西边套自住精装修带花园看房方便,翡翠城,金都雅苑,5室2厅,210.2平米,南,6层,板楼
满五唯一自住精装房东诚心出售,萧山新城区,中国铁建江南国际城,3室2厅,87.43平米,南,25层,板塔结合
金地天逸小区开发商精装交付从未入住过,萧山市区,金地天逸,4室2厅,160.5平米,南,高楼层(共30层),板楼
标题,区名,小区/位置,几室几厅,面积,朝向,楼层,年份
房东诚心卖户型方正采光好看房方便,三墩,新世纪花苑,3室1厅,111.05平米,南,6层,板楼
此房满五不唯一，户型方正，精装修,三塘,三塘桃园,3室1厅,71.76平米,南,低楼层(共8层),板楼
滨江金色黎明二期精装修位置好房东诚心卖,笕桥,金色黎明二期,3室2厅,89.63平米,南,16层,板楼
河滨之城沿河景观房，高楼层，诚心卖,西溪,融创河滨之城雨澜轩,3室2厅,89.44平米,南,18层,板塔结合
江滨花园大三房带架空业主诚心出售,彩虹城,南都江滨花园,3室2厅,133.2平米,南,低楼层(共5层),板楼
保利物业，精装修交付，地铁4号线交通,景芳,保利中央公馆,3室2厅,102.09平米,南,33层,板塔结合
此房是沿运河的东边套满5年有个税电梯3房,流水苑,滨河公寓,3室2厅,118.54平米,南,低楼层(共19层),塔楼
朝南三开间，视野开阔，精装修，可以拎包入住,沿江南,宋都晨光国际,3室1厅,134.42平米,南,42层,板塔结合
国企首开加金茂大开发商联合打造的品质楼盘,拱宸桥,金茂首开国樾,4室2厅,147.97平米,南,21层,板楼
小三房，户型很不错的，业主自住装修，看房方便,星桥,广厦天都城紫韵公寓,3室1厅,87.62平米,南,20层,平房
江南摩卡顶跃，房子户型方正，面积不浪费,闻堰,江南摩卡,4室2厅,151.44平米,南,高楼层(共6层),板楼
地铁口，房东诚心出售，满五，生活，交通便利,萧山市区,药店弄,2室1厅,53.56平米,南,低楼层(共6层),暂无数据
三开间朝南，中间楼层，滨江品质，近地铁，业主诚心,萧山新城区,滨江江南之星,3室2厅,87.27平米,南北,34层,板楼
满五年，两房户型，运河畔。诚心出售无增值税,桥西,锦绣文澜阁,2室1厅,54.33平米,南,24层,板楼
两房朝南，一房朝北，带大院子，小区停车方便,文三,武林门新村,3室1厅,74.8平米,南,6层,板楼
晴庐满五年中间位置中间楼层,萧山新城区,华瑞晴庐,3室2厅,86.16平米,南,中楼层(共33层),板塔结合
复式拓展面积大中间楼层采光好户型方正交通便利,富春,大家悦墅,3室2厅,92.25平米,南,26层,板塔结合
满五不唯一，毛坯没住过人，边套采光好无遮挡,萧山新城区,雍景湾(萧山),4室2厅,148.86平米,南,低楼层(共9层),板楼
三开间朝南，楼间距宽敞，采光充足。,闲林,竹海水韵春风里,3室2厅,86.87平米,南北,18层,板塔结合
次新小区，绿城物业，三房两卫户型,浦沿,钱塘玫瑰湾,3室2厅,88.75平米,南,18层,板楼
满五唯一房龄新小区环境好精装修家电家具全,东湖,伊世纪城市花园,3室2厅,109.22平米,南,6层,板楼
低总价三房，中间楼层，全明户型，视野无遮挡。,翠苑,翠苑四区,3室1厅,72.98平米,南北,6层,板楼
自主设计精装采光好视野佳诚意出售看房方便,闲林,竹海水韵,3室2厅,82.85平米,南,6层,板楼
宝龙广场边，地铁口，房子户型好，格局方正,临安,筑境花园,3室2厅,150.9平米,南,低楼层(共16层),板楼
户型方正，大阳台，无遮挡，看房方便,东湖,金都夏宫,2室2厅,81.96平米,南,40层,板楼
复式的楼层高视野开阔南北通采光好，格局舒服。,九堡,红苹果家园,4室2厅,124.55平米,南,中楼层(共24层),平房
电梯房，单价低，格局好，房东诚心出售，有露台。,嘉绿,嘉绿名苑,3室2厅,159.48平米,南,高楼层(共18层),板楼
万科精装，楼层好，三开间朝南，小区物业管理好,良渚,万科未来城二期,3室2厅,84.41平米,南,34层,板塔结合
纯毛坯户型好看房方便有钥匙,彩虹城,临江花园,4室2厅,159.91平米,南北,高楼层(共20层),塔楼
金域三江精装修大四房南北通江景房,义桥,金域三江,4室2厅,144.12平米,南,低楼层(共32层),塔楼
标题,区名,小区/位置,几室几厅,面积,朝向,楼层,年份
复式的楼层高视野开阔南北通采光好，格局舒服。,九堡,红苹果家园,4室2厅,124.55平米,南,中楼层(共24层),平房
满五唯一房龄新小区环境好精装修家电家具全,东湖,伊世纪城市花园,3室2厅,109.22平米,南,6层,板楼
西溪湿地旁府新花园全明格局飞机户型小三房带阁楼,文三西路,府新花园东区,4室2厅,89.92平米,东南南,高楼层(共5层),板塔结合
上尚庭中高楼层满五年房东诚心卖,申花,上尚庭,3室2厅,139.95平米,南,30层,板楼
雅居乐国际花园全新精装诚心出售看房随时可看,闲林,雅居乐国际花园,3室1厅,89.3平米,南,34层,板楼
天阳九筑经典跃层户型中间楼层采光好可拎包入住,九堡,天阳九筑,3室2厅,89.44平米,南,中楼层(共16层),板楼
满五年，楼层好东边套带车位可看江景改造全铝外立面,复兴,水澄花园北苑,3室2厅,148.15平米,南,19层,板楼
保利罗兰香谷优质房源，满五年，总价低,丁桥,保利罗兰香谷,3室2厅,89.06平米,南,20层,板楼
轻轨房，宝龙近，视线开阔，小区环境优雅,青山湖科技城,星汇花园,3室1厅,89.69平米,南,33层,板楼
满五税少，精装修拎包入住，空置急卖。,临平新城,东方俊园,3室2厅,92.84平米,南,6层,板楼
此房是开发商精装交付的飞机户型户型方正,勾庄,万科杭宸二期,3室2厅,89.4平米,南,11层,板楼
原户型三房。物业龙湖诚心出售满五年,西兴,云厦连园,3室2厅,87.64平米,南北,中楼层(共11层),板塔结合
映月台小区、交通便利、配套设施齐全、户型同样很好,未来科技城,合景映月台,4室2厅,120.4平米,南,7层,板楼
三房两卫，南北通透，视野好，采光好，无遮挡。,万达广场,华盛达阅城,3室2厅,88.38平米,南北,26层,板楼
三房户型边套，刚精装修没人住过人，诚心出售。楼层好,三墩,都市水乡水秀苑,3室2厅,92.24平米,南,18层,平房
